関西,京都府相楽郡精華町大字下狛小字二ノ谷,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字拝殿,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字百久保,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字風ケ谷,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字米田前,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字片山,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字本庄,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字椋ノ木,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字明法寺,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字木戸口,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字里垣内,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字流口,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字林前,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字鈴ノ庄,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字下狛小字脇田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字乾谷小字菰池,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字一ノ間,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字一ノ坪,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字一丁田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字一反木,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字下久保田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字橋上り,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字古屋敷,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字古川,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字五反田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字五反畑,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字幸田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字高畑,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字国友,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字黒ノ本,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字砂子田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字榊ケ坪,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字四ノ坪,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字若井垣外,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字若森,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字出森,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字上久保田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字城ノ内,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字神木段,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字針木原,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字水車,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字杉本,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字政長,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字正尺,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字正田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字大池,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字巽垣外,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字中ノ町,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字長塚,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字佃,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字田内垣外,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字島ノ前,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字二ノ坪,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字馬場脇,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字畠田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字備後垣外,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字平田,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字堀殿城,★,×,○,,,2021年第2期,
関西,京都府相楽郡精華町大字祝園小字味噌柿,★,×,○,,,2021年第2期,
関西,兵庫県姫路市奥山,★,×,○,,,2021年第2期,
関西,兵庫県姫路市継,★,×,○,,,2021年第2期,
関西,兵庫県姫路市兼田,★,×,○,,,2021年第2期,
関西,兵庫県姫路市四郷町東阿保,★,×,○,,,2021年第2期,
関西,兵庫県姫路市四郷町明田,★,×,○,,,2021年第2期,
関西,兵庫県姫路市飾磨区妻鹿,★,×,○,,,2021年第2期,
関西,兵庫県姫路市飾磨区妻鹿常盤町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市飾磨区妻鹿東海町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市飾磨区妻鹿日田町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市東山,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎中１丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎中２丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎中３丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎南１丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎南２丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎北１丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎北２丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町宇佐崎北３丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町寺家１丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町寺家２丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町神田１丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町神田２丁目,★,×,○,,,2021年第2期,
関西,兵庫県姫路市白浜町灘浜,★,×,○,,,2021年第2期,
関西,兵庫県姫路市八家,★,×,○,,,2021年第2期,
関西,兵庫県姫路市北原,★,×,○,,,2021年第2期,
関西,兵庫県姫路市木場,★,×,○,,,2021年第2期,
関西,兵庫県姫路市木場十八反町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市木場前七反町,★,×,○,,,2021年第2期,
関西,兵庫県姫路市木場前中町,★,×,○,,,2021年第2期,
関西,兵庫県相生市ひかりが丘,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭４丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭５丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市旭６丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市栄町,★,×,○,,,2021年第2期,
関西,兵庫県相生市垣内町,★,×,○,,,2021年第2期,
関西,兵庫県相生市古池１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市古池２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市古池本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市向陽台,★,×,○,,,2021年第2期,
関西,兵庫県相生市佐方,★,×,○,,,2021年第2期,
関西,兵庫県相生市佐方１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市佐方２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市佐方３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市桜ケ丘町,★,×,○,,,2021年第2期,
関西,兵庫県相生市山崎町,★,×,○,,,2021年第2期,
関西,兵庫県相生市山手１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市山手２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市汐見台,★,×,○,,,2021年第2期,
関西,兵庫県相生市菅原町,★,×,○,,,2021年第2期,
関西,兵庫県相生市西谷町,★,×,○,,,2021年第2期,
関西,兵庫県相生市青葉台,★,×,○,,,2021年第2期,
関西,兵庫県相生市赤坂１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市赤坂２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市千尋町,★,×,○,,,2021年第2期,
関西,兵庫県相生市川原町,★,×,○,,,2021年第2期,
関西,兵庫県相生市双葉１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市双葉２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市双葉３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生４丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生５丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生６丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市相生坪根,★,×,○,,,2021年第2期,
関西,兵庫県相生市大石町,★,×,○,,,2021年第2期,
関西,兵庫県相生市大谷町,★,×,○,,,2021年第2期,
関西,兵庫県相生市大島町,★,×,○,,,2021年第2期,
関西,兵庫県相生市池之内,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波西本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波大浜町,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波東本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波南本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波野,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波野１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波野２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市那波野３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市本郷町,★,×,○,,,2021年第2期,
関西,兵庫県相生市野瀬,★,×,○,,,2021年第2期,
関西,兵庫県相生市陸,★,×,○,,,2021年第2期,
関西,兵庫県相生市陸本町,★,×,○,,,2021年第2期,
関西,兵庫県相生市竜泉町,★,×,○,,,2021年第2期,
関西,兵庫県相生市緑ケ丘１丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市緑ケ丘２丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市緑ケ丘３丁目,★,×,○,,,2021年第2期,
関西,兵庫県相生市緑ケ丘４丁目,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町奥村,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町横内,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町寄井,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町上横内,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町西横内,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町西鳥井,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町大住寺,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町沢田,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町追分,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町田中,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町東觜崎,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市神岡町筒井,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町入野,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町北横内,★,×,○,,,2021年第2期,
関西,兵庫県たつの市神岡町野部,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町芦原台,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町構,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町佐江,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町住吉,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町小犬丸,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町小神,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町小畑,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町菖蒲谷,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町新宮,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町清水,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町清水新,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町前地,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町竹原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町竹万,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町中垣内,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町長尾,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町田井,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町土師,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町土師１丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町土師２丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町土師３丁目,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町土師４丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町南山,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町南山１丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町南山２丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町南山３丁目,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町尾崎,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖西町北山,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町北沢,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖西町龍子,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町浦部,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町黍田,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町黍田駅前,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町金剛山,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町原,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町山津屋,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町市場,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町新在家,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町神戸北山,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町正條,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町袋尻,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町袋尻上袋尻,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町袋尻大久保,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町大門,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町二塚,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町馬場,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町半田,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町片島,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町片島ひばりケ丘,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町片島青葉台,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町本條,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保川町野田,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保川町養久,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町栄,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町今市,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町山下,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町松原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町真砂,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町西構,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町中臣,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町東用,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町萩原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町門前,★,×,○,,,2021年第2期,
関西,兵庫県たつの市揖保町揖保上,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市揖保町揖保中,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市誉田町井上,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市誉田町下沖,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市誉田町広山,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町高駄,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町上沖,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町長真,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町内山,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町福田,★,×,○,,,2021年第2期,
関西,兵庫県たつの市誉田町片吹,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県たつの市誉田町誉,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町旭町,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町下霞城,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町下川原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町宮脇,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町四箇,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町小宅北,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町上霞城,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町上川原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町水神町,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町川原町,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町大手,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町大道,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町中井,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町中霞城,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町中村,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町島田,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町堂本,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町日山,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町日飼,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町富永,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町福の神,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町片山,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町北龍野,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町本町,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町末政,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町門の外,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町柳原,★,×,○,,,2021年第2期,
関西,兵庫県たつの市龍野町立町,★,×,○,,,2021年第2期,
関西,兵庫県加西市越水町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市下芥田町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市下道山町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市下万願寺町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市河内町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市鴨谷町,★,×,○,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
関西,兵庫県加西市吉野町,★,×,○,,,2021年第2期,
関西,兵庫県加西市吸谷町,★,×,○,,,2021年第2期,
